Date,state,Confirmed,Recovered,Deceased
2020-08-21,Andaman and Nicobar Islands,2747,1744,32
2020-08-21,Andhra Pradesh,334940,244045,3092
2020-08-21,Arunachal Pradesh,3126,2125,5
2020-08-21,Assam,87909,65597,227
2020-08-21,Bihar,117671,91841,588
2020-08-21,Chandigarh,2631,1426,33
2020-08-21,Chhattisgarh,19510,12022,180
2020-08-21,Dadra and Nagar Haveli and Daman and Diu,2083,1652,2
2020-08-21,Delhi,158604,142908,4270
2020-08-21,Goa,13484,9540,135
2020-08-21,Gujarat,84466,67377,2869
2020-08-21,Haryana,52129,43413,585
2020-08-21,Himachal Pradesh,4728,3234,24
2020-08-21,India,2973372,2220803,55930
2020-08-21,Jammu and Kashmir,31371,23805,593
2020-08-21,Jharkhand,28196,18372,297
2020-08-21,Karnataka,264546,176942,4522
2020-08-21,Kerala,54183,35247,204
2020-08-21,Ladakh,2133,1449,19
2020-08-21,Madhya Pradesh,50640,38527,1185
2020-08-21,Maharashtra,657450,470873,21698
2020-08-21,Manipur,5051,3261,20
2020-08-21,Meghalaya,1718,749,6
2020-08-21,Mizoram,895,420,0
2020-08-21,Nagaland,3619,2074,7
2020-08-21,Odisha,72718,50504,443
2020-08-21,Puducherry,9594,5934,143
2020-08-21,Punjab,39327,23893,991
2020-08-21,Rajasthan,67954,52496,933
2020-08-21,Sikkim,1336,834,3
2020-08-21,Tamil Nadu,367430,307677,6340
2020-08-21,Telangana,99391,76967,737
2020-08-21,Tripura,8106,5651,69
2020-08-21,Uttarakhand,14083,9676,192
2020-08-21,Uttar Pradesh,177239,126657,2797
2020-08-21,West Bengal,132364,101871,2689
2020-08-22,Andaman and Nicobar Islands,2808,1853,32
2020-08-22,Andhra Pradesh,345216,252638,3189
2020-08-22,Arunachal Pradesh,3223,2228,5
2020-08-22,Assam,89469,67642,234
2020-08-22,Bihar,119909,95372,601
2020-08-22,Chandigarh,2776,1471,33
2020-08-22,Chhattisgarh,20214,12394,190
2020-08-22,Dadra and Nagar Haveli and Daman and Diu,2123,1702,2
2020-08-22,Delhi,160016,144138,4284
2020-08-22,Goa,13790,10019,140
2020-08-22,Gujarat,85678,68357,2883
2020-08-22,Haryana,53290,44013,597
2020-08-22,Himachal Pradesh,4895,3341,28
2020-08-22,India,3043439,2279904,56848
2020-08-22,Jammu and Kashmir,31981,24398,608
2020-08-22,Jharkhand,29103,19186,310
2020-08-22,Karnataka,271876,184568,4615
2020-08-22,Kerala,56355,36539,219
2020-08-22,Ladakh,2210,1469,21
2020-08-22,Madhya Pradesh,51866,39399,1206
2020-08-22,Maharashtra,671942,480114,21995
2020-08-22,Manipur,5134,3455,22
2020-08-22,Meghalaya,1811,769,7
2020-08-22,Mizoram,903,421,0
2020-08-22,Nagaland,3635,2166,8
2020-08-22,Odisha,75537,52277,452
2020-08-22,Puducherry,10112,6307,151
2020-08-22,Punjab,40643,24302,1036
2020-08-22,Rajasthan,69264,54144,944
2020-08-22,Sikkim,1381,871,3
2020-08-22,Tamil Nadu,373410,313280,6420
2020-08-22,Telangana,101865,78735,744
2020-08-22,Tripura,8386,6061,70
2020-08-22,Uttarakhand,14566,10021,195
2020-08-22,Uttar Pradesh,182456,131295,2867
2020-08-22,West Bengal,135596,104959,2737
2020-08-23,Andaman and Nicobar Islands,2860,1963,33
2020-08-23,Andhra Pradesh,353111,260087,3282
2020-08-23,Arunachal Pradesh,3263,2297,5
2020-08-23,Assam,90741,70901,242
2020-08-23,Bihar,122156,98454,610
2020-08-23,Chandigarh,2918,1492,37
2020-08-23,Chhattisgarh,20918,12931,197
2020-08-23,Dadra and Nagar Haveli and Daman and Diu,2159,1744,2
2020-08-23,Delhi,161466,145388,4300
2020-08-23,Goa,13999,10472,144
2020-08-23,Gujarat,86779,69329,2897
2020-08-23,Haryana,54386,44822,603
2020-08-23,Himachal Pradesh,5001,3461,28
2020-08-23,India,3105188,2336800,57694
2020-08-23,Jammu and Kashmir,32647,24832,617
2020-08-23,Jharkhand,30178,20136,318
2020-08-23,Karnataka,277814,189564,4683
2020-08-23,Kerala,58263,37649,224
2020-08-23,Ladakh,2279,1491,23
2020-08-23,Madhya Pradesh,53129,40390,1229
2020-08-23,Maharashtra,682383,488271,22253
2020-08-23,Manipur,5248,3616,22
2020-08-23,Meghalaya,1917,776,8
2020-08-23,Mizoram,918,459,0
2020-08-23,Nagaland,3686,2294,8
2020-08-23,Odisha,78530,54406,462
2020-08-23,Puducherry,10522,6657,159
2020-08-23,Punjab,41779,26528,1086
2020-08-23,Rajasthan,70609,55324,955
2020-08-23,Sikkim,1403,871,3
2020-08-23,Tamil Nadu,379385,319327,6517
2020-08-23,Telangana,104249,80586,755
2020-08-23,Tripura,8717,6182,72
2020-08-23,Uttarakhand,15124,10480,200
2020-08-23,Uttar Pradesh,187781,135613,2926
2020-08-23,West Bengal,138870,108007,2794
2020-08-24,Andaman and Nicobar Islands,2904,2092,35
2020-08-24,Andhra Pradesh,361712,268828,3368
2020-08-24,Arunachal Pradesh,3312,2427,5
2020-08-24,Assam,92620,73091,252
2020-08-24,Bihar,123383,101362,627
2020-08-24,Chandigarh,3035,1646,37
2020-08-24,Chhattisgarh,22054,13424,206
2020-08-24,Dadra and Nagar Haveli and Daman and Diu,2177,1783,2
2020-08-24,Delhi,162527,146588,4313
2020-08-24,Goa,14138,10909,148
2020-08-24,Gujarat,87846,70350,2910
2020-08-24,Haryana,55460,45405,613
2020-08-24,Himachal Pradesh,5101,3584,28
2020-08-24,India,3164884,2403105,58548
2020-08-24,Jammu and Kashmir,33075,25205,624
2020-08-24,Jharkhand,31118,21025,335
2020-08-24,Karnataka,283665,197625,4810
2020-08-24,Kerala,59505,38887,235
2020-08-24,Ladakh,2330,1517,23
2020-08-24,Madhya Pradesh,54421,41231,1246
2020-08-24,Maharashtra,693398,502490,22465
2020-08-24,Manipur,5364,3713,22
2020-08-24,Meghalaya,1976,789,8
2020-08-24,Mizoram,918,461,0
2020-08-24,Nagaland,3714,2396,8
2020-08-24,Odisha,81479,56925,472
2020-08-24,Puducherry,10859,6942,164
2020-08-24,Punjab,43284,28357,1129
2020-08-24,Rajasthan,71955,56600,967
2020-08-24,Sikkim,1446,934,3
2020-08-24,Tamil Nadu,385352,325456,6614
2020-08-24,Telangana,106091,82411,761
2020-08-24,Tripura,8917,6341,73
2020-08-24,Uttarakhand,15529,10912,207
2020-08-24,Uttar Pradesh,192382,140107,2987
2020-08-24,West Bengal,141837,111292,2851
2020-08-25,Andaman and Nicobar Islands,2945,2231,37
2020-08-25,Andhra Pradesh,371639,278247,3460
2020-08-25,Arunachal Pradesh,3412,2508,5
2020-08-25,Assam,94593,74815,260
2020-08-25,Bihar,124827,104531,644
2020-08-25,Chandigarh,3209,1713,40
2020-08-25,Chhattisgarh,23341,13732,221
2020-08-25,Dadra and Nagar Haveli and Daman and Diu,2198,1816,2
2020-08-25,Delhi,164071,147743,4330
2020-08-25,Goa,14530,11224,157
2020-08-25,Gujarat,88942,71361,2930
2020-08-25,Haryana,56608,46496,623
2020-08-25,Himachal Pradesh,5154,3748,29
2020-08-25,India,3231757,2467256,59614
2020-08-25,Jammu and Kashmir,33776,25594,638
2020-08-25,Jharkhand,32174,21750,347
2020-08-25,Karnataka,291826,204439,4958
2020-08-25,Kerala,61880,40343,245
2020-08-25,Ladakh,2420,1549,24
2020-08-25,Madhya Pradesh,55800,42310,1265
2020-08-25,Maharashtra,703823,514790,22794
2020-08-25,Manipur,5446,3812,24
2020-08-25,Meghalaya,2018,832,8
2020-08-25,Mizoram,953,464,0
2020-08-25,Nagaland,3752,2611,8
2020-08-25,Odisha,84231,59470,481
2020-08-25,Puducherry,11426,7273,172
2020-08-25,Punjab,44577,29145,1178
2020-08-25,Rajasthan,73325,58126,980
2020-08-25,Sikkim,1475,1054,3
2020-08-25,Tamil Nadu,391303,332454,6721
2020-08-25,Telangana,108670,84163,770
2020-08-25,Tripura,9210,6414,79
2020-08-25,Uttarakhand,16014,11201,213
2020-08-25,Uttar Pradesh,197388,144754,3059
2020-08-25,West Bengal,144801,114543,2909
2020-08-26,Andaman and Nicobar Islands,2985,2309,41
2020-08-26,Andhra Pradesh,382469,286720,3541
2020-08-26,Arunachal Pradesh,3555,2563,5
2020-08-26,Assam,96772,76963,274
2020-08-26,Bihar,126990,106765,653
2020-08-26,Chandigarh,3376,1800,41
2020-08-26,Chhattisgarh,24550,14145,231
2020-08-26,Dadra and Nagar Haveli and Daman and Diu,2220,1857,2
2020-08-26,Delhi,165764,148897,4347
2020-08-26,Goa,15027,11511,165
2020-08-26,Gujarat,90139,72408,2947
2020-08-26,Haryana,58005,47613,634
2020-08-26,Himachal Pradesh,5321,3810,31
2020-08-26,India,3307752,2523447,60631
2020-08-26,Jammu and Kashmir,34480,26193,657
2020-08-26,Jharkhand,33311,22486,362
2020-08-26,Karnataka,300406,211688,5091
2020-08-26,Kerala,64356,41694,258
2020-08-26,Ladakh,2451,1580,25
2020-08-26,Madhya Pradesh,56864,43246,1282
2020-08-26,Maharashtra,718711,522427,23089
2020-08-26,Manipur,5587,3829,25
2020-08-26,Meghalaya,2050,874,8
2020-08-26,Mizoram,967,473,0
2020-08-26,Nagaland,3778,2611,8
2020-08-26,Odisha,87602,62813,494
2020-08-26,Puducherry,11930,7486,180
2020-08-26,Punjab,46090,30231,1219
2020-08-26,Rajasthan,74670,59579,992
2020-08-26,Sikkim,1486,1076,3
2020-08-26,Tamil Nadu,397261,338060,6839
2020-08-26,Telangana,111688,85223,780
2020-08-26,Tripura,9539,6574,83
2020-08-26,Uttarakhand,16549,11524,219
2020-08-26,Uttar Pradesh,203028,148562,3141
2020-08-26,West Bengal,147775,117857,2964
2020-08-27,Andaman and Nicobar Islands,3018,2374,42
2020-08-27,Andhra Pradesh,393090,295248,3633
2020-08-27,Arunachal Pradesh,3633,2621,5
2020-08-27,Assam,98808,79308,278
2020-08-27,Bihar,128850,109696,662
2020-08-27,Chandigarh,3564,1977,43
2020-08-27,Chhattisgarh,25988,14607,245
2020-08-27,Dadra and Nagar Haveli and Daman and Diu,2262,1913,2
2020-08-27,Delhi,167604,150027,4369
2020-08-27,Goa,15483,11867,171
2020-08-27,Gujarat,91329,73601,2964
2020-08-27,Haryana,59298,48690,646
2020-08-27,Himachal Pradesh,5501,4008,32
2020-08-27,India,3384579,2583067,61697
2020-08-27,Jammu and Kashmir,35135,26721,671
2020-08-27,Jharkhand,34676,23119,377
2020-08-27,Karnataka,309792,219554,5232
2020-08-27,Kerala,66762,43761,268
2020-08-27,Ladakh,2492,1640,27
2020-08-27,Madhya Pradesh,58181,44453,1306
2020-08-27,Maharashtra,733568,531563,23444
2020-08-27,Manipur,5727,3957,25
2020-08-27,Meghalaya,2130,899,9
2020-08-27,Mizoram,974,500,0
2020-08-27,Nagaland,3784,2735,8
2020-08-27,Odisha,90986,65323,501
2020-08-27,Puducherry,12434,7761,190
2020-08-27,Punjab,47836,30972,1256
2020-08-27,Rajasthan,76015,60585,1005
2020-08-27,Sikkim,1542,1151,3
2020-08-27,Tamil Nadu,403242,343930,6948
2020-08-27,Telangana,114483,86095,788
2020-08-27,Tripura,9924,6697,85
2020-08-27,Uttarakhand,17277,11775,228
2020-08-27,Uttar Pradesh,208419,152893,3217
2020-08-27,West Bengal,150772,121046,3017
2020-08-28,Andaman and Nicobar Islands,3050,2444,42
2020-08-28,Andhra Pradesh,403616,303711,3714
2020-08-28,Arunachal Pradesh,3745,2709,7
2020-08-28,Assam,101368,81071,286
2020-08-28,Bihar,130848,112445,674
2020-08-28,Chandigarh,3724,2107,45
2020-08-28,Chhattisgarh,27233,15109,251
2020-08-28,Dadra and Nagar Haveli and Daman and Diu,2293,1960,2
2020-08-28,Delhi,169412,151473,4389
2020-08-28,Goa,16006,12296,175
2020-08-28,Gujarat,92601,74651,2978
2020-08-28,Haryana,60596,49710,661
2020-08-28,Himachal Pradesh,5637,4149,32
2020-08-28,India,3461236,2647542,62716
2020-08-28,Jammu and Kashmir,35831,27372,678
2020-08-28,Jharkhand,35813,24138,389
2020-08-28,Karnataka,318752,227018,5368
2020-08-28,Kerala,69305,45858,275
2020-08-28,Ladakh,2540,1714,28
2020-08-28,Madhya Pradesh,59433,45396,1323
2020-08-28,Maharashtra,747995,543170,23775
2020-08-28,Manipur,5845,4057,27
2020-08-28,Meghalaya,2240,958,10
2020-08-28,Mizoram,1003,514,0
2020-08-28,Nagaland,3805,2850,8
2020-08-28,Odisha,94668,67826,509
2020-08-28,Puducherry,13024,8080,199
2020-08-28,Punjab,49378,33008,1307
2020-08-28,Rajasthan,77370,62033,1017
2020-08-28,Sikkim,1576,1184,3
2020-08-28,Tamil Nadu,409238,349682,7050
2020-08-28,Telangana,117415,87675,799
2020-08-28,Tripura,10433,6839,89
2020-08-28,Uttarakhand,17865,12124,239
2020-08-28,Uttar Pradesh,213824,157879,3294
2020-08-28,West Bengal,153754,124332,3073
2020-08-29,Andaman and Nicobar Islands,3081,2519,44
2020-08-29,Andhra Pradesh,414164,312687,3796
2020-08-29,Arunachal Pradesh,3877,2754,7
2020-08-29,Assam,103795,82511,289
2020-08-29,Bihar,132935,115074,679
2020-08-29,Chandigarh,3985,2248,45
2020-08-29,Chhattisgarh,28746,15818,262
2020-08-29,Dadra and Nagar Haveli and Daman and Diu,2308,1989,2
2020-08-29,Delhi,171366,152922,4404
2020-08-29,Goa,16553,12729,178
2020-08-29,Gujarat,93883,75762,2991
2020-08-29,Haryana,61987,50711,670
2020-08-29,Himachal Pradesh,5781,4266,33
2020-08-29,India,3539715,2712524,63659
2020-08-29,Jammu and Kashmir,36377,28020,685
2020-08-29,Jharkhand,37112,25216,398
2020-08-29,Karnataka,327076,235128,5483
2020-08-29,Kerala,71702,48083,281
2020-08-29,Ladakh,2603,1745,32
2020-08-29,Madhya Pradesh,60875,46413,1345
2020-08-29,Maharashtra,764281,554711,24103
2020-08-29,Manipur,5962,4186,28
2020-08-29,Meghalaya,2283,1035,10
2020-08-29,Mizoram,1003,584,0
2020-08-29,Nagaland,3851,2908,8
2020-08-29,Odisha,97920,70714,523
2020-08-29,Puducherry,13556,8511,211
2020-08-29,Punjab,50848,34091,1348
2020-08-29,Rajasthan,78777,62971,1030
2020-08-29,Sikkim,1602,1195,3
2020-08-29,Tamil Nadu,415590,355727,7137
2020-08-29,Telangana,120166,89350,808
2020-08-29,Tripura,10876,7037,94
2020-08-29,Uttarakhand,18571,12524,250
2020-08-29,Uttar Pradesh,219457,162741,3356
2020-08-29,West Bengal,156766,127644,3126
2020-08-30,Andaman and Nicobar Islands,3104,2586,45
2020-08-30,Andhra Pradesh,424767,321754,3884
2020-08-30,Arunachal Pradesh,4034,2822,7
2020-08-30,Assam,105775,83928,296
2020-08-30,Bihar,135013,117305,688
2020-08-30,Chandigarh,4155,2296,52
2020-08-30,Chhattisgarh,30092,16303,269
2020-08-30,Dadra and Nagar Haveli and Daman and Diu,2340,2042,2
2020-08-30,Delhi,173390,154171,4426
2020-08-30,Goa,17004,13186,183
2020-08-30,Gujarat,95155,76857,3008
2020-08-30,Haryana,63282,51620,682
2020-08-30,Himachal Pradesh,5945,4408,34
2020-08-30,India,3619176,2772946,64619
2020-08-30,Jammu and Kashmir,37163,28510,694
2020-08-30,Jharkhand,38435,26448,410
2020-08-30,Karnataka,335928,242229,5589
2020-08-30,Kerala,73856,49849,288
2020-08-30,Ladakh,2638,1757,34
2020-08-30,Madhya Pradesh,62433,47467,1374
2020-08-30,Maharashtra,780689,562401,24399
2020-08-30,Manipur,6114,4239,28
2020-08-30,Meghalaya,2343,1049,10
2020-08-30,Mizoram,1008,589,0
2020-08-30,Nagaland,3922,3017,8
2020-08-30,Odisha,100934,73233,535
2020-08-30,Puducherry,14127,8968,221
2020-08-30,Punjab,52526,35747,1404
2020-08-30,Rajasthan,80227,65093,1043
2020-08-30,Sikkim,1627,1220,3
2020-08-30,Tamil Nadu,422085,362133,7231
2020-08-30,Telangana,123090,90988,818
2020-08-30,Tripura,11323,7232,98
2020-08-30,Uttarakhand,19235,13004,257
2020-08-30,Uttar Pradesh,225632,167543,3423
2020-08-30,West Bengal,159785,130952,3176
2020-08-31,Andaman and Nicobar Islands,3132,2647,46
2020-08-31,Andhra Pradesh,434771,330526,3969
2020-08-31,Arunachal Pradesh,4112,2885,7
2020-08-31,Assam,109041,85459,306
2020-08-31,Bihar,136337,119572,694
2020-08-31,Chandigarh,4346,2431,56
2020-08-31,Chhattisgarh,31503,16989,277
2020-08-31,Dadra and Nagar Haveli and Daman and Diu,2367,2081,2
2020-08-31,Delhi,174748,155678,4444
2020-08-31,Goa,17418,13577,192
2020-08-31,Gujarat,96435,77882,3022
2020-08-31,Haryana,64732,52672,689
2020-08-31,Himachal Pradesh,6116,4473,37
2020-08-31,India,3687942,2837381,65435
2020-08-31,Jammu and Kashmir,37698,29015,703
2020-08-31,Jharkhand,41656,27143,417
2020-08-31,Karnataka,342423,249467,5702
2020-08-31,Kerala,75386,51542,295
2020-08-31,Ladakh,2681,1874,34
2020-08-31,Madhya Pradesh,63965,48657,1394
2020-08-31,Maharashtra,792541,573559,24583
2020-08-31,Manipur,6254,4330,28
2020-08-31,Meghalaya,2368,1162,10
2020-08-31,Mizoram,1011,589,0
2020-08-31,Nagaland,3950,3058,8
2020-08-31,Odisha,103536,77286,545
2020-08-31,Puducherry,14411,9334,228
2020-08-31,Punjab,53992,37027,1453
2020-08-31,Rajasthan,81693,66812,1056
2020-08-31,Sikkim,1652,1225,3
2020-08-31,Tamil Nadu,428041,368141,7322
2020-08-31,Telangana,124963,92837,827
2020-08-31,Tripura,11644,7433,103
2020-08-31,Uttarakhand,19827,13608,269
2020-08-31,Uttar Pradesh,230414,172140,3486
2020-08-31,West Bengal,162778,134270,3228
2020-09-01,Andaman and Nicobar Islands,3160,2714,46
2020-09-01,Andhra Pradesh,445139,339876,4053
2020-09-01,Arunachal Pradesh,4212,2979,7
2020-09-01,Assam,111725,86893,315
2020-09-01,Bihar,138265,121601,709
2020-09-01,Chandigarh,4550,2551,57
2020-09-01,Chhattisgarh,33387,17567,287
2020-09-01,Dadra and Nagar Haveli and Daman and Diu,2386,2124,2
2020-09-01,Delhi,177060,156728,4462
2020-09-01,Goa,18006,13850,194
2020-09-01,Gujarat,97745,79013,3036
2020-09-01,Haryana,66426,53835,706
2020-09-01,Himachal Pradesh,6255,4646,41
2020-09-01,India,3766110,2899528,66462
2020-09-01,Jammu and Kashmir,38223,29484,717
2020-09-01,Jharkhand,43833,28149,428
2020-09-01,Karnataka,351481,254626,5837
2020-09-01,Kerala,76526,53653,299
2020-09-01,Ladakh,2733,1978,35
2020-09-01,Madhya Pradesh,65490,49992,1426
2020-09-01,Maharashtra,808306,584537,24903
2020-09-01,Manipur,6384,4450,29
2020-09-01,Meghalaya,2440,1235,12
2020-09-01,Mizoram,1012,610,0
2020-09-01,Nagaland,4003,3191,8
2020-09-01,Odisha,106561,80770,556
2020-09-01,Puducherry,14766,9675,240
2020-09-01,Punjab,55508,38147,1512
2020-09-01,Rajasthan,83163,68124,1069
2020-09-01,Sikkim,1670,1237,4
2020-09-01,Tamil Nadu,433969,374172,7418
2020-09-01,Telangana,127697,95162,836
2020-09-01,Tripura,12153,7654,113
2020-09-01,Uttarakhand,20398,14012,280
2020-09-01,Uttar Pradesh,235757,176677,3542
2020-09-01,West Bengal,165721,137616,3283
2020-09-02,Andaman and Nicobar Islands,3186,2758,47
2020-09-02,Andhra Pradesh,455531,348330,4125
2020-09-02,Arunachal Pradesh,4360,3075,7
2020-09-02,Assam,115280,88727,323
2020-09-02,Bihar,140234,123404,722
2020-09-02,Chandigarh,4789,2670,59
2020-09-02,Chhattisgarh,35683,18220,299
2020-09-02,Dadra and Nagar Haveli and Daman and Diu,2435,2143,2
2020-09-02,Delhi,179569,158586,4481
2020-09-02,Goa,18642,14059,204
2020-09-02,Gujarat,99050,80154,3048
2020-09-02,Haryana,68218,54875,721
2020-09-02,Himachal Pradesh,6416,4715,42
2020-09-02,India,3848975,2967404,67488
2020-09-02,Jammu and Kashmir,38864,30079,732
2020-09-02,Jharkhand,44862,29747,438
2020-09-02,Karnataka,361341,260913,5950
2020-09-02,Kerala,78073,55782,306
2020-09-02,Ladakh,2785,2007,35
2020-09-02,Madhya Pradesh,66914,51124,1453
2020-09-02,Maharashtra,825739,598496,25195
2020-09-02,Manipur,6509,4607,29
2020-09-02,Meghalaya,2517,1318,13
2020-09-02,Mizoram,1020,659,0
2020-09-02,Nagaland,4017,3213,8
2020-09-02,Odisha,109780,84073,567
2020-09-02,Puducherry,15157,9968,253
2020-09-02,Punjab,56989,39742,1618
2020-09-02,Rajasthan,84674,70674,1081
2020-09-02,Sikkim,1704,1260,4
2020-09-02,Tamil Nadu,439959,380063,7516
2020-09-02,Telangana,130589,97402,846
2020-09-02,Tripura,12719,7847,118
2020-09-02,Uttarakhand,21234,14437,291
2020-09-02,Uttar Pradesh,241439,181364,3616
2020-09-02,West Bengal,168697,140913,3339
2020-09-03,Andaman and Nicobar Islands,3223,2823,48
2020-09-03,Andhra Pradesh,465730,357829,4200
2020-09-03,Arunachal Pradesh,4574,3167,8
2020-09-03,Assam,118334,90698,330
2020-09-03,Bihar,142156,124976,728
2020-09-03,Chandigarh,5065,2883,63
2020-09-03,Chhattisgarh,37967,18950,315
2020-09-03,Dadra and Nagar Haveli and Daman and Diu,2467,2182,2
2020-09-03,Delhi,182306,160114,4500
2020-09-03,Goa,19355,14361,212
2020-09-03,Gujarat,100375,81280,3064
2020-09-03,Haryana,70099,55889,740
2020-09-03,Himachal Pradesh,6615,4813,47
2020-09-03,India,3933134,3034914,68571
2020-09-03,Jammu and Kashmir,39943,30759,743
2020-09-03,Jharkhand,46480,30886,444
2020-09-03,Karnataka,370206,268035,6054
2020-09-03,Kerala,79626,57732,316
2020-09-03,Ladakh,2840,2039,35
2020-09-03,Madhya Pradesh,68586,52215,1483
2020-09-03,Maharashtra,843844,612484,25586
2020-09-03,Manipur,6611,4774,32
2020-09-03,Meghalaya,2626,1393,13
2020-09-03,Mizoram,1040,669,0
2020-09-03,Nagaland,4066,3314,8
2020-09-03,Odisha,113411,87351,575
2020-09-03,Puducherry,15581,10279,260
2020-09-03,Punjab,58515,41271,1690
2020-09-03,Rajasthan,86227,71220,1095
2020-09-03,Sikkim,1738,1304,5
2020-09-03,Tamil Nadu,445851,386173,7608
2020-09-03,Telangana,133406,100013,856
2020-09-03,Tripura,13309,8033,126
2020-09-03,Uttarakhand,22180,14945,300
2020-09-03,Uttar Pradesh,247101,185812,3691
2020-09-03,West Bengal,171681,144248,3394
2020-09-04,Andaman and Nicobar Islands,3257,2863,49
2020-09-04,Andhra Pradesh,476506,370163,4276
2020-09-04,Arunachal Pradesh,4775,3280,8
2020-09-04,Assam,121225,92718,345
2020-09-04,Bihar,144134,126411,741
2020-09-04,Chandigarh,5268,3105,68
2020-09-04,Chhattisgarh,40634,19608,337
2020-09-04,Dadra and Nagar Haveli and Daman and Diu,2510,2204,2
2020-09-04,Delhi,185220,161865,4513
2020-09-04,Goa,19863,14747,220
2020-09-04,Gujarat,101695,82498,3078
2020-09-04,Haryana,71983,57171,759
2020-09-04,Himachal Pradesh,6830,4920,49
2020-09-04,India,4020241,3104518,69637
2020-09-04,Jammu and Kashmir,40990,31435,755
2020-09-04,Jharkhand,48039,32043,447
2020-09-04,Karnataka,379486,274196,6170
2020-09-04,Kerala,82105,60448,327
2020-09-04,Ladakh,2935,2085,35
2020-09-04,Madhya Pradesh,70244,53257,1513
2020-09-04,Maharashtra,863062,625773,25964
2020-09-04,Manipur,6701,4899,35
2020-09-04,Meghalaya,2734,1468,14
2020-09-04,Mizoram,1046,681,0
2020-09-04,Nagaland,4107,3351,8
2020-09-04,Odisha,116678,90331,584
2020-09-04,Puducherry,16172,10674,280
2020-09-04,Punjab,60013,42543,1739
2020-09-04,Rajasthan,87797,71899,1108
2020-09-04,Sikkim,1843,1321,5
2020-09-04,Tamil Nadu,451827,392507,7687
2020-09-04,Telangana,135884,102024,866
2020-09-04,Tripura,13833,8212,129
2020-09-04,Uttarakhand,23011,15447,312
2020-09-04,Uttar Pradesh,253175,190818,3762
2020-09-04,West Bengal,174659,147553,3452
2020-09-05,Andaman and Nicobar Islands,3292,2904,50
2020-09-05,Andhra Pradesh,487331,382104,4347
2020-09-05,Arunachal Pradesh,4914,3381,8
2020-09-05,Assam,123923,95061,352
2020-09-05,Bihar,145861,128376,750
2020-09-05,Chandigarh,5502,3290,69
2020-09-05,Chhattisgarh,43163,20487,356
2020-09-05,Dadra and Nagar Haveli and Daman and Diu,2537,2236,2
2020-09-05,Delhi,188193,163785,4538
2020-09-05,Goa,20455,15281,229
2020-09-05,Gujarat,103006,83646,3094
2020-09-05,Haryana,74272,58580,781
2020-09-05,Himachal Pradesh,7018,4941,53
2020-09-05,India,4110847,3177683,70681
2020-09-05,Jammu and Kashmir,42241,31924,770
2020-09-05,Jharkhand,49797,34330,462
2020-09-05,Karnataka,389232,283298,6298
2020-09-05,Kerala,84760,62559,338
2020-09-05,Ladakh,2996,2127,35
2020-09-05,Madhya Pradesh,71880,54649,1543
2020-09-05,Maharashtra,883862,636574,26276
2020-09-05,Manipur,6885,4975,36
2020-09-05,Meghalaya,2916,1527,15
2020-09-05,Mizoram,1062,713,0
2020-09-05,Nagaland,4128,3419,8
2020-09-05,Odisha,120221,93774,591
2020-09-05,Puducherry,16566,11107,298
